Building model ...
Initializing global variables ... 
Starting training for 32 epochs
Epoch	0	loss	eigenvector_cost	ABS	REL	eigenvector_ABS	eigenvector_REL
batch	29	0.0041694436222314835	0.00416938029229641	0.04284527285259733	55929924105.58234	0.04284527285259733	55929924105.58234
batch	30	0.0029245824553072453	0.0029245191253721714	0.03462131226453383	80245632182123.45	0.03462131226453383	80245632182123.45
batch	31	0.002938660327345133	0.002938596997410059	0.03663482923444894	2903556090698.742	0.03663482923444894	2903556090698.742
batch	test	0.0026870123110711575	0.0026869489811360836	0.041991301961012195	7.793515710451896e+17	0.041991301961012195	7.793515710451896e+17
batch	test	0.0026053916662931442	0.0026053283363580704	0.04176011084580298	2502870437721212.0	0.04176011084580298	2502870437721212.0
batch	test	0.002433881862089038	0.002433818532153964	0.040343856537111526	1.396867352284694e+16	0.040343856537111526	1.396867352284694e+16
batch	test	0.0029002761002629995	0.0029002127703279257	0.04356658714815636	2.1476050095039206e+17	0.04356658714815636	2.1476050095039206e+17
batch	test	0.003098811488598585	0.0030987481586635113	0.0474368837954113	1.0027241498334359e+20	0.0474368837954113	1.0027241498334359e+20
batch	test	0.0026828129775822163	0.0026827496476471424	0.041868157217756406	339502113641800.5	0.041868157217756406	339502113641800.5
batch	test	0.003221159800887108	0.003221096470952034	0.047221476497467406	9337828320462056.0	0.047221476497467406	9337828320462056.0
batch	test	0.0028330525383353233	0.0028329892084002495	0.04310898140507807	5438724672986341.0	0.04310898140507807	5438724672986341.0
EPOCH	summary	0.011370222753612325	0.01137015942367725	0.07442561439995987	22639186646360.43	0.07442561439995987	22639186646360.43	0.0028077998431399465	0.0028077365132048726	0.04341216942597453	1.2662264331800852e+19	0.04341216942597453	1.2662264331800852e+19
SAVING MODEL WEIGHTS TO centrality-eigenvector
Epoch	1	loss	eigenvector_cost	ABS	REL	eigenvector_ABS	eigenvector_REL
batch	0	0.002667185850441456	0.002667122520506382	0.034918673372481945	148628582.7167897	0.034918673372481945	148628582.7167897
batch	1	0.0037450736854225397	0.003745010355487466	0.039311639291621014	2158356769872.1492	0.039311639291621014	2158356769872.1492
batch	2	0.0034277713857591152	0.0034277080558240414	0.03821018849858834	460067160481.7386	0.03821018849858834	460067160481.7386
batch	3	0.0031106616370379925	0.0031105983071029186	0.03572751169938384	15542803.901813202	0.03572751169938384	15542803.901813202
batch	4	0.004068623296916485	0.004068559966981411	0.04192327858765619	2843470769.5936284	0.04192327858765619	2843470769.5936284
batch	5	0.003492379793897271	0.0034923164639621973	0.03760942303035957	24765671023.956467	0.03760942303035957	24765671023.956467
batch	6	0.0031089300755411386	0.003108866745606065	0.03874835976205793	11727819303741.1	0.03874835976205793	11727819303741.1
batch	7	0.00324372504837811	0.003243661718443036	0.037524870536086864	152876391.07167548	0.037524870536086864	152876391.07167548
batch	8	0.0033203926868736744	0.0033203293569386005	0.0378990729239381	1449882572.813712	0.0378990729239381	1449882572.813712
batch	9	0.0041847736574709415	0.004184710327535868	0.04274770051014006	2633459801580.169	0.04274770051014006	2633459801580.169
batch	10	0.003532028291374445	0.003531964961439371	0.03957361485555507	707945601.7712265	0.03957361485555507	707945601.7712265
batch	11	0.0029397530015558004	0.0029396896716207266	0.038918811220736885	4413054.591533232	0.038918811220736885	4413054.591533232
batch	12	0.0038337602745741606	0.0038336969446390867	0.04208414043040959	242110054.93673503	0.04208414043040959	242110054.93673503
batch	13	0.0033206548541784286	0.003320591524243355	0.03979289062611242	36264021432132.734	0.03979289062611242	36264021432132.734
batch	14	0.002813332714140415	0.0028132693842053413	0.036753344138370336	665293272.5275398	0.036753344138370336	665293272.5275398
batch	15	0.0028162773232907057	0.002816213993355632	0.03815099149380088	7990995094.18855	0.03815099149380088	7990995094.18855
batch	16	0.0029687017668038607	0.002968638436868787	0.0375476705081666	41564275674.923416	0.0375476705081666	41564275674.923416
batch	17	0.0034152534790337086	0.0034151901490986347	0.03995893732776858	4913636347120.934	0.03995893732776858	4913636347120.934
batch	18	0.002559046261012554	0.0025589829310774803	0.035327182192754346	124621185.14271824	0.035327182192754346	124621185.14271824
batch	19	0.0024187604431062937	0.00241869711317122	0.03586100362758215	2737221676.882591	0.03586100362758215	2737221676.882591
batch	20	0.0033032104838639498	0.003303147153928876	0.03809907242372164	3370392098.0539036	0.03809907242372164	3370392098.0539036
batch	21	0.003359257709234953	0.003359194379299879	0.03804209799934414	160709181679.78314	0.03804209799934414	160709181679.78314
batch	22	0.002261711750179529	0.0022616484202444553	0.03400857489746424	4056254.2797041	0.03400857489746424	4056254.2797041
batch	23	0.003278516000136733	0.003278452670201659	0.0396352026655071	1373163124747.6204	0.0396352026655071	1373163124747.6204
batch	24	0.002647303743287921	0.002647240413352847	0.03682849772455279	99664309010.14412	0.03682849772455279	99664309010.14412
batch	25	0.0034492567647248507	0.003449193434789777	0.036781392080414685	482710183.6614357	0.036781392080414685	482710183.6614357
batch	26	0.0029766233637928963	0.0029765600338578224	0.03758189397071428	242811467878.52145	0.03758189397071428	242811467878.52145
batch	27	0.0033471453934907913	0.0033470820635557175	0.03815367933652941	6250471615.148487	0.03815367933652941	6250471615.148487
batch	28	0.0022336707916110754	0.0022336074616760015	0.03404213477650505	28201814244.437378	0.03404213477650505	28201814244.437378
batch	29	0.003491585608571768	0.003491522278636694	0.038211962492910374	15378122586.991632	0.038211962492910374	15378122586.991632
batch	30	0.00253496877849102	0.0025349054485559464	0.03226463845047041	8102587321.231312	0.03226463845047041	8102587321.231312
batch	31	0.002939441706985235	0.0029393783770501614	0.03798870244038717	16671540075.66278	0.03798870244038717	16671540075.66278
batch	test	0.004449526779353619	0.004449463449418545	0.0565341977993683	2133933659684958.0	0.0565341977993683	2133933659684958.0
batch	test	0.004919413011521101	0.004919349681586027	0.059983880348827755	1.7889343912763933e+17	0.059983880348827755	1.7889343912763933e+17
batch	test	0.004228907637298107	0.004228844307363033	0.05408013306288344	46482605725286.586	0.05408013306288344	46482605725286.586
batch	test	0.004078651778399944	0.0040785884484648705	0.05461085513204724	4684901085664472.0	0.05461085513204724	4684901085664472.0
batch	test	0.003424142487347126	0.003424079157412052	0.04788435461797761	7806837292966578.0	0.04788435461797761	7806837292966578.0
batch	test	0.00482040923088789	0.004820345900952816	0.059534857992457765	8.518069338151402e+19	0.059534857992457765	8.518069338151402e+19
batch	test	0.003923218231648207	0.003923154901713133	0.0533366116097939	6.630586936684141e+17	0.0533366116097939	6.630586936684141e+17
batch	test	0.004228310659527779	0.004228247329592705	0.05572591891469409	4346401988174564.0	0.05572591891469409	4346401988174564.0
EPOCH	summary	0.0031503055506618693	0.0031502422207267955	0.037819598559127865	1881111985636.981	0.037819598559127865	1881111985636.981	0.0042590724769979715	0.004259009147062898	0.055211351184756265	1.0755208008867789e+19	0.055211351184756265	1.0755208008867789e+19
SAVING MODEL WEIGHTS TO centrality-eigenvector
Epoch	2	loss	eigenvector_cost	ABS	REL	eigenvector_ABS	eigenvector_REL
batch	0	0.0034647630527615547	0.003464699722826481	0.04071175623850113	25032365011.771194	0.04071175623850113	25032365011.771194
batch	1	0.0030442713759839535	0.0030442080460488796	0.034665379495135075	6145375053.956638	0.034665379495135075	6145375053.956638
batch	2	0.002712830901145935	0.002712767571210861	0.03536010722985167	15517283804.939665	0.03536010722985167	15517283804.939665
batch	3	0.00325247785076499	0.003252414520829916	0.037895792236756404	19713112002.10499	0.037895792236756404	19713112002.10499
batch	4	0.002941523678600788	0.0029414603486657143	0.03587307558672685	42568682630.80079	0.03587307558672685	42568682630.80079
batch	5	0.0042210351675748825	0.004220971837639809	0.03985906537829403	3511897797.748545	0.03985906537829403	3511897797.748545
batch	6	0.004281786270439625	0.004281722940504551	0.040178233892009654	305617894.3895589	0.040178233892009654	305617894.3895589
batch	7	0.0034006121568381786	0.0034005488269031048	0.03841067550172817	23119659000.47868	0.03841067550172817	23119659000.47868
batch	8	0.0034332191571593285	0.0034331558272242546	0.0381364410164107	2650379187004.292	0.0381364410164107	2650379187004.292
batch	9	0.0028565209358930588	0.002856457605957985	0.0352007368592858	1935475658660177.0	0.0352007368592858	1935475658660177.0
batch	10	0.002729597268626094	0.00272953393869102	0.03519412359277375	90107358459.85362	0.03519412359277375	90107358459.85362
batch	11	0.0029821405187249184	0.0029820771887898445	0.034901751716326895	56545943.13922833	0.034901751716326895	56545943.13922833
batch	12	0.0032019815407693386	0.0032019182108342648	0.03635800002619704	1745070068972390.8	0.03635800002619704	1745070068972390.8
batch	13	0.0030953651294112206	0.0030953017994761467	0.03725782507058913	3666391202.168246	0.03725782507058913	3666391202.168246
batch	14	0.002618206897750497	0.002618143567815423	0.03447446102964266	80799997642.36507	0.03447446102964266	80799997642.36507
batch	15	0.003200886771082878	0.0032008234411478043	0.03821894520637689	1769658266219.1467	0.03821894520637689	1769658266219.1467
batch	16	0.003913253080099821	0.003913189750164747	0.03745652427053467	13026004.106594216	0.03745652427053467	13026004.106594216
batch	17	0.0029924591071903706	0.0029923957772552967	0.03791092740487019	103862962205.08018	0.03791092740487019	103862962205.08018
batch	18	0.0027456076350063086	0.0027455443050712347	0.036214375945044945	126578777524.65762	0.036214375945044945	126578777524.65762
batch	19	0.00289880926720798	0.0028987459372729063	0.03512129678916878	596912328.6434056	0.03512129678916878	596912328.6434056
batch	20	0.002522713039070368	0.002522649709135294	0.03485464516961683	7427084396.38096	0.03485464516961683	7427084396.38096
batch	21	0.0035742251202464104	0.0035741617903113365	0.038661153405702614	486000075143727.25	0.038661153405702614	486000075143727.25
batch	22	0.002868613926693797	0.0028685505967587233	0.03505294992792038	450512933115.7057	0.03505294992792038	450512933115.7057
batch	23	0.0031127259135246277	0.003112662583589554	0.0356270966348692	50531077.55326124	0.0356270966348692	50531077.55326124
batch	24	0.0029663569293916225	0.0029662935994565487	0.03729736271146284	1226580672.9968374	0.03729736271146284	1226580672.9968374
batch	25	0.003291466971859336	0.003291403641924262	0.03688000164064325	150406327689.62823	0.03688000164064325	150406327689.62823
batch	26	0.002319151535630226	0.0023190882056951523	0.03240145302349723	6696766.426490601	0.03240145302349723	6696766.426490601
batch	27	0.002870236523449421	0.002870173193514347	0.03637512342745212	923670157052.3147	0.03637512342745212	923670157052.3147
batch	28	0.0032951815519481897	0.003295118222013116	0.03807761693290572	25803213396.750095	0.03807761693290572	25803213396.750095
batch	29	0.0025170203298330307	0.002516956999897957	0.033524099343275694	1899145462920.3223	0.033524099343275694	1899145462920.3223
batch	30	0.0037398627027869225	0.0037397993728518486	0.04014029656414925	1269800975220.0261	0.04014029656414925	1269800975220.0261
batch	31	0.003276440780609846	0.0032763774506747723	0.03700624496297546	4.5304081310079704e+16	0.03700624496297546	4.5304081310079704e+16
batch	test	0.004482910968363285	0.004482847638428211	0.05643883443478677	2881235764099240.5	0.05643883443478677	2881235764099240.5
batch	test	0.004669151268899441	0.004669087938964367	0.05835876273908525	1.3225822275178066e+17	0.05835876273908525	1.3225822275178066e+17
batch	test	0.004378166981041431	0.004378103651106358	0.053144979363837636	4.864479512454422e+17	0.053144979363837636	4.864479512454422e+17
batch	test	0.004782817326486111	0.004782753996551037	0.05943058289820405	3275908687230417.5	0.05943058289820405	3275908687230417.5
batch	test	0.004153728950768709	0.004153665620833635	0.053879171270827315	1.300453380336304e+16	0.053879171270827315	1.300453380336304e+16
batch	test	0.004850063007324934	0.00484999967738986	0.0592375794358199	1629174478620774.2	0.0592375794358199	1629174478620774.2
batch	test	0.004517876543104649	0.004517813213169575	0.05668536059476143	5.737388967697198e+19	0.05668536059476143	5.737388967697198e+19
batch	test	0.005606692750006914	0.00560662942007184	0.06478803291211122	4.225550965080978e+16	0.06478803291211122	4.225550965080978e+16
EPOCH	summary	0.00313566697150236	0.003135603641567286	0.03672804806970923	1546259899882376.0	0.03672804806970923	1546259899882376.0	0.004680175974499434	0.00468011264456436	0.0577454129561792	7.256955276669166e+18	0.0577454129561792	7.256955276669166e+18
SAVING MODEL WEIGHTS TO centrality-eigenvector
Epoch	3	loss	eigenvector_cost	ABS	REL	eigenvector_ABS	eigenvector_REL
batch	0	0.002506815828382969	0.002506752498447895	0.03447907801719673	114212764870.7125	0.03447907801719673	114212764870.7125
batch	1	0.0029683993197977543	0.0029683359898626804	0.038240284199000274	1945821934.8067734	0.038240284199000274	1945821934.8067734
batch	2	0.0027955924160778522	0.0027955290861427784	0.03663939423005556	2694843103900.2104	0.03663939423005556	2694843103900.2104
batch	3	0.0026421714574098587	0.002642108127474785	0.03619549219939076	596282568.6239258	0.03619549219939076	596282568.6239258
batch	4	0.0031547844409942627	0.003154721111059189	0.03785540448182995	433880338750.2473	0.03785540448182995	433880338750.2473
batch	5	0.0021868981420993805	0.0021868348121643066	0.030414822488609283	41136235460.59294	0.030414822488609283	41136235460.59294
batch	6	0.0025422153994441032	0.0025421520695090294	0.03485074364031131	12319182927.64178	0.03485074364031131	12319182927.64178
batch	7	0.0036549060605466366	0.0036548427306115627	0.03779586748458616	3903495493.3082414	0.03779586748458616	3903495493.3082414
batch	8	0.002731291577219963	0.0027312282472848892	0.036081216438146116	2695393513.9694996	0.036081216438146116	2695393513.9694996
batch	9	0.0023277518339455128	0.002327688504010439	0.03383270661269904	2248048.8963827635	0.03383270661269904	2248048.8963827635
batch	10	0.0028970777057111263	0.0028970143757760525	0.0358586343337275	742761864.029099	0.0358586343337275	742761864.029099
batch	11	0.0025636698119342327	0.002563606481999159	0.0347033061353559	85853.28466282692	0.0347033061353559	85853.28466282692
batch	12	0.0023412490263581276	0.0023411856964230537	0.034060772849784565	152598363.48837692	0.034060772849784565	152598363.48837692
batch	13	0.002525727264583111	0.002525663934648037	0.03334979538961408	3776772117.0865192	0.03334979538961408	3776772117.0865192
batch	14	0.002528590615838766	0.0025285272859036922	0.03548906728551144	815626237169.9211	0.03548906728551144	815626237169.9211
batch	15	0.0034867217764258385	0.0034866584464907646	0.037776932129460775	2539900091.8018217	0.037776932129460775	2539900091.8018217
batch	16	0.00285717798396945	0.002857114654034376	0.03535467611181441	15470091323847.508	0.03535467611181441	15470091323847.508
batch	17	0.0024926806800067425	0.0024926173500716686	0.03248114310385995	180456042644.97244	0.03248114310385995	180456042644.97244
batch	18	0.00296848569996655	0.002968422370031476	0.03540209650742123	2984620096.791123	0.03540209650742123	2984620096.791123
batch	19	0.0024397934321314096	0.002439730102196336	0.03303049762507206	462622709.4873401	0.03303049762507206	462622709.4873401
batch	20	0.002172932494431734	0.0021728691644966602	0.03224471574042903	412361530.9724037	0.03224471574042903	412361530.9724037
batch	21	0.002847829833626747	0.0028477665036916733	0.03645302532967314	42521970501.38657	0.03645302532967314	42521970501.38657
batch	22	0.001918760477565229	0.001918697147630155	0.031083825297774103	4687210881175.999	0.031083825297774103	4687210881175.999
batch	23	0.0023225611075758934	0.0023224977776408195	0.0344211755266367	131651896.29264219	0.0344211755266367	131651896.29264219
batch	24	0.0030220746994018555	0.0030220113694667816	0.035753236656667665	25669316184.48022	0.035753236656667665	25669316184.48022
batch	25	0.0026146876625716686	0.0026146243326365948	0.034036603410817025	10902898.608778264	0.034036603410817025	10902898.608778264
batch	26	0.002570727141574025	0.0025706638116389513	0.033386715909168856	331113390142.919	0.033386715909168856	331113390142.919
batch	27	0.003276549279689789	0.003276485949754715	0.03614265765140476	608618513919123.0	0.03614265765140476	608618513919123.0
batch	28	0.0020999335683882236	0.00209987023845315	0.030104785687220182	337141129.5079987	0.030104785687220182	337141129.5079987
batch	29	0.0020901612006127834	0.0020900978706777096	0.03141641437252612	64002813592.71082	0.03141641437252612	64002813592.71082
batch	30	0.002183343516662717	0.002183280186727643	0.031006895823053365	50263811342.12462	0.031006895823053365	50263811342.12462
batch	31	0.003037364687770605	0.0030373013578355312	0.03580144887964554	164885806964.77307	0.03580144887964554	164885806964.77307
batch	test	0.004257838241755962	0.0042577749118208885	0.055152503321753664	2.970553566323531e+19	0.055152503321753664	2.970553566323531e+19
batch	test	0.004522750154137611	0.0045226868242025375	0.05682738003930507	5482037095313472.0	0.05682738003930507	5482037095313472.0
batch	test	0.004600800573825836	0.004600737243890762	0.05692712359777474	2742054896963207.5	0.05692712359777474	2742054896963207.5
batch	test	0.004707551095634699	0.004707487765699625	0.055248457927062275	248615754126273.94	0.055248457927062275	248615754126273.94
batch	test	0.0035594631917774677	0.003559399861842394	0.04786465375425843	766861871571177.8	0.04786465375425843	766861871571177.8
batch	test	0.003809430170804262	0.0038093668408691883	0.05226624197921746	2.349591591354521e+16	0.05226624197921746	2.349591591354521e+16
batch	test	0.0043753981590271	0.004375334829092026	0.054180457103835365	7.01007057239772e+16	0.054180457103835365	7.01007057239772e+16
batch	test	0.0041413456201553345	0.004141282290220261	0.05402652836974753	161086804734.54758	0.05402652836974753	161086804734.54758
EPOCH	summary	0.002649028941959841	0.0026489656120247673	0.034554482235889486	19805232556209.69	0.034554482235889486	19805232556209.69	0.004246822150889784	0.00424675882095471	0.05406166826161932	3.726046501947201e+18	0.05406166826161932	3.726046501947201e+18
SAVING MODEL WEIGHTS TO centrality-eigenvector
Epoch	4	loss	eigenvector_cost	ABS	REL	eigenvector_ABS	eigenvector_REL
batch	0	0.002487622667104006	0.002487559337168932	0.03209080121397999	49311598272.258545	0.03209080121397999	49311598272.258545
batch	1	0.0029660603031516075	0.0029659969732165337	0.0369398798310692	5864609279.714813	0.0369398798310692	5864609279.714813
batch	2	0.0031211120076477528	0.003121048677712679	0.037038293896442115	561066787.5656025	0.037038293896442115	561066787.5656025
batch	3	0.00275993044488132	0.002759867114946246	0.0340212518940421	1031937308.53511	0.0340212518940421	1031937308.53511
batch	4	0.002181251533329487	0.002181188203394413	0.03214907015595946	113101119067.08315	0.03214907015595946	113101119067.08315
batch	5	0.0027496065013110638	0.00274954317137599	0.03386055822835702	1751997516.9748251	0.03386055822835702	1751997516.9748251
batch	6	0.002467761281877756	0.0024676979519426823	0.03400111925372932	6237486968.733195	0.03400111925372932	6237486968.733195
batch	7	0.002146649407222867	0.002146586077287793	0.03235184069613304	23909633705.35567	0.03235184069613304	23909633705.35567
batch	8	0.0027064764872193336	0.00270641315728426	0.03434241693989412	321725937.1023079	0.03434241693989412	321725937.1023079
batch	9	0.002646269043907523	0.0026462057139724493	0.03396147770693786	129887359.06916301	0.03396147770693786	129887359.06916301
batch	10	0.002534051425755024	0.00253398809581995	0.03461819833661774	2358367205.4423556	0.03461819833661774	2358367205.4423556
batch	11	0.002563884947448969	0.002563821617513895	0.03298277407737511	43646125618.81434	0.03298277407737511	43646125618.81434
batch	12	0.001973974984139204	0.00197391165420413	0.02968886065809742	1163248610.409248	0.02968886065809742	1163248610.409248
batch	13	0.0028755078092217445	0.0028754444792866707	0.03516998749352809	2441500596.5399976	0.03516998749352809	2441500596.5399976
batch	14	0.003153732279315591	0.003153668949380517	0.036462083822484996	42843839088.62871	0.036462083822484996	42843839088.62871
batch	15	0.002064550993964076	0.002064487664029002	0.03146572678220797	14579539129673.527	0.03146572678220797	14579539129673.527
batch	16	0.0026566884480416775	0.0026566251181066036	0.03502304637288523	930252548036.9937	0.03502304637288523	930252548036.9937
batch	17	0.0024527707137167454	0.0024527073837816715	0.03333530836999736	2588130339.7070594	0.03333530836999736	2588130339.7070594
batch	18	0.0020898671355098486	0.0020898038055747747	0.033383367402513506	4365406590.835016	0.033383367402513506	4365406590.835016
batch	19	0.0023119929246604443	0.0023119295947253704	0.033880547898642525	8642641.513669204	0.033880547898642525	8642641.513669204
batch	20	0.002530462574213743	0.0025303992442786694	0.03544587432087261	2061811073.180518	0.03544587432087261	2061811073.180518
batch	21	0.002180729527026415	0.002180666197091341	0.030944619664249585	22784660180.386425	0.030944619664249585	22784660180.386425
batch	22	0.001923822332173586	0.001923759002238512	0.029955439163688986	463490772597.4108	0.029955439163688986	463490772597.4108
batch	23	0.0024945884943008423	0.0024945251643657684	0.03331149120364144	1225241.1277069056	0.03331149120364144	1225241.1277069056
batch	24	0.0030018689576536417	0.003001805627718568	0.03518208882556991	877341036.6242825	0.03518208882556991	877341036.6242825
batch	25	0.00273242499679327	0.0027323616668581963	0.03194944798382054	19433714027999.785	0.03194944798382054	19433714027999.785
batch	26	0.0022994717583060265	0.0022994084283709526	0.030900936167640527	20849860821.344933	0.030900936167640527	20849860821.344933
batch	27	0.0020779548212885857	0.002077891491353512	0.030211639836525864	20611284726.797935	0.030211639836525864	20611284726.797935
batch	28	0.0021357834339141846	0.0021357201039791107	0.03200352252338357	137550689326.2888	0.03200352252338357	137550689326.2888
batch	29	0.002823466435074806	0.0028234031051397324	0.035921327328724766	24240258237.059998	0.035921327328724766	24240258237.059998
batch	30	0.0020046127028763294	0.0020045493729412556	0.030267894112992338	510404.0763927078	0.030267894112992338	510404.0763927078
batch	31	0.0026017939671874046	0.0026017306372523308	0.03343113995346935	23405844866.844456	0.03343113995346935	23405844866.844456
batch	test	0.00416072690859437	0.004160663578659296	0.053686117725092644	3.19042281956516e+16	0.053686117725092644	3.19042281956516e+16
batch	test	0.004554830025881529	0.004554766695946455	0.0573166159025854	989598416745758.5	0.0573166159025854	989598416745758.5
batch	test	0.0045670410618186	0.004566977731883526	0.055630192512048156	60480359879820.734	0.055630192512048156	60480359879820.734
batch	test	0.0036132654640823603	0.0036132021341472864	0.04704785009261231	1.1290267379887523e+17	0.04704785009261231	1.1290267379887523e+17
batch	test	0.004279455170035362	0.004279391840100288	0.051187363088008066	9036312449234372.0	0.051187363088008066	9036312449234372.0
batch	test	0.004572434816509485	0.004572371486574411	0.05685447168791704	1156026631278220.5	0.05685447168791704	1156026631278220.5
batch	test	0.004078543279320002	0.004078479949384928	0.04988403578164155	3596027569655.17	0.04988403578164155	3596027569655.17
batch	test	0.0040359096601605415	0.004035846330225468	0.05183519935295333	8.681514905593973e+18	0.05183519935295333	8.681514905593973e+18
EPOCH	summary	0.00249114816688234	0.002491084836947266	0.03332162600360854	1123781758972.3667	0.03332162600360854	1123781758972.3667	0.004232775798300281	0.004232712468365207	0.052930230767857314	1.1046959776841509e+18	0.052930230767857314	1.1046959776841509e+18
SAVING MODEL WEIGHTS TO centrality-eigenvector
Epoch	5	loss	eigenvector_cost	ABS	REL	eigenvector_ABS	eigenvector_REL
batch	0	0.0023812060244381428	0.002381142694503069	0.032298140815879985	912956844.5853193	0.032298140815879985	912956844.5853193
batch	1	0.0027748700231313705	0.0027748066931962967	0.03656652638171264	50920022135.35314	0.03656652638171264	50920022135.35314
batch	2	0.0024007612373679876	0.0024006979074329138	0.030471926647265533	1644477790952.9783	0.030471926647265533	1644477790952.9783
batch	3	0.0021788612939417362	0.0021787979640066624	0.030424187722563854	1154047119.1101596	0.030424187722563854	1154047119.1101596
batch	4	0.0019431827822700143	0.0019431194523349404	0.029917917471648438	321882853884.1587	0.029917917471648438	321882853884.1587
batch	5	0.0030654016882181168	0.003065338358283043	0.03510282152513438	139836783.52813083	0.03510282152513438	139836783.52813083
batch	6	0.0026809449773281813	0.0026808816473931074	0.033924605637943604	13433801918679.844	0.033924605637943604	13433801918679.844
batch	7	0.00198967638425529	0.001989613054320216	0.031212545734046106	1413257187407.8542	0.031212545734046106	1413257187407.8542
batch	8	0.0017364602535963058	0.001736396923661232	0.02891793950966478	8138970173664.01	0.02891793950966478	8138970173664.01
batch	9	0.0024241821374744177	0.002424118807539344	0.032687007589386856	454156703.80117214	0.032687007589386856	454156703.80117214
batch	10	0.0021980945020914078	0.002198031172156334	0.03350381559161894	1215135.0301479842	0.03350381559161894	1215135.0301479842
batch	11	0.002418178366497159	0.002418115036562085	0.03484556465308257	2066918.0710620387	0.03484556465308257	2066918.0710620387
batch	12	0.0019370992667973042	0.0019370359368622303	0.03158790333882858	1026324998.6751586	0.03158790333882858	1026324998.6751586
batch	13	0.002171753905713558	0.0021716905757784843	0.0308615239775274	4139877691.041023	0.0308615239775274	4139877691.041023
batch	14	0.0020491157192736864	0.0020490523893386126	0.03138780512035144	249384957.14068228	0.03138780512035144	249384957.14068228
batch	15	0.002518702996894717	0.0025186396669596434	0.034460642818727474	1685591169.0672567	0.034460642818727474	1685591169.0672567
batch	16	0.00253857159987092	0.0025385082699358463	0.03322961052865265	6831961965.141995	0.03322961052865265	6831961965.141995
batch	17	0.0022083567455410957	0.002208293415606022	0.031267611182828774	11983990617.02565	0.031267611182828774	11983990617.02565
